codigo_postal,latitud,longitud,lat_cp,lon_cp,distancia_km
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
00000,25.544444444444,-103.4416666666,0.0,0.0,11353.747729916873
